task,model_id,gpu_model,num_gpus,max_num_seqs,tensor_parallel,expert_parallel,data_parallel,seed,num_request_repeats,is_stable_diagnostic,results_path,benchmark_commit,dataset_revision,request_list_sha256,prompt_template_sha256,tokenizer_revision,tokenizer_revision_requested,tokenization_status,missing_reason,prompt_length_semantics,max_output_tokens,planned_base_request_count,planned_request_count,planned_unique_prompt_count,planned_total_input_tokens,planned_input_tokens_mean,planned_input_tokens_p50,planned_input_tokens_p90,planned_input_tokens_p95,planned_input_tokens_max,planned_input_tokens_min,planned_input_tokens_std,planned_sum_input_tokens_squared,planned_output_token_upper_bound,base_input_lengths_sha256
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,16,1,2,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+16+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,32,1,2,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+32+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,64,1,2,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+64+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,96,1,2,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+96+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,128,1,2,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+128+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,192,1,2,1,48105,2,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+192+num_request_repeats+2+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,396,,,,,,,,,,,12976128,
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,256,1,2,1,48105,2,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+256+num_request_repeats+2+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,396,,,,,,,,,,,12976128,
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,384,1,2,1,48105,3,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+384+num_request_repeats+3+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,594,,,,,,,,,,,19464192,
gpqa,Qwen/Qwen3-30B-A3B-Thinking-2507,H100,2,512,1,2,1,48105,3,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-30B-A3B-Thinking-2507/H100/num_gpus+2+max_num_seqs+512+num_request_repeats+3+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,144afc2f379b542fdd4e85a1fcd5e1f79112d95d,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,594,,,,,,,,,,,19464192,
gpqa,Qwen/Qwen3-32B,B200,1,8,1,1,1,48105,1,True,llm/b200/current/run/llm/gpqa/results/Qwen/Qwen3-32B/B200/num_gpus+1+max_num_seqs+8+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,B200,1,16,1,1,1,48105,1,True,llm/b200/current/run/llm/gpqa/results/Qwen/Qwen3-32B/B200/num_gpus+1+max_num_seqs+16+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,B200,1,32,1,1,1,48105,1,True,llm/b200/current/run/llm/gpqa/results/Qwen/Qwen3-32B/B200/num_gpus+1+max_num_seqs+32+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,B200,1,64,1,1,1,48105,1,True,llm/b200/current/run/llm/gpqa/results/Qwen/Qwen3-32B/B200/num_gpus+1+max_num_seqs+64+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,B200,1,128,1,1,1,48105,1,True,llm/b200/current/run/llm/gpqa/results/Qwen/Qwen3-32B/B200/num_gpus+1+max_num_seqs+128+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,B200,1,256,1,1,1,48105,2,False,llm/b200/current/run/llm/gpqa/results/Qwen/Qwen3-32B/B200/num_gpus+1+max_num_seqs+256+num_request_repeats+2+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,396,,,,,,,,,,,12976128,
gpqa,Qwen/Qwen3-32B,H100,2,8,2,1,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+8+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,H100,2,16,2,1,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+16+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,H100,2,32,2,1,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+32+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,H100,2,64,2,1,1,48105,1,True,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+64+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,H100,2,96,2,1,1,48105,1,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+96+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,H100,2,128,2,1,1,48105,1,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+128+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-32B,H100,2,192,2,1,1,48105,2,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+192+num_request_repeats+2+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,396,,,,,,,,,,,12976128,
gpqa,Qwen/Qwen3-32B,H100,2,256,2,1,1,48105,2,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+256+num_request_repeats+2+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,396,,,,,,,,,,,12976128,
gpqa,Qwen/Qwen3-32B,H100,2,384,2,1,1,48105,3,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+384+num_request_repeats+3+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,594,,,,,,,,,,,19464192,
gpqa,Qwen/Qwen3-32B,H100,2,512,2,1,1,48105,3,False,llm/h100/current/run/llm/gpqa/results/Qwen/Qwen3-32B/H100/num_gpus+2+max_num_seqs+512+num_request_repeats+3+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,9216db5781bf21249d130ec9da846c4624c16137,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,594,,,,,,,,,,,19464192,
gpqa,Qwen/Qwen3-8B,B200,1,8,1,1,1,48105,1,True,llm/b200/current/run/llm/gpqa/results/Qwen/Qwen3-8B/B200/num_gpus+1+max_num_seqs+8+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,b968826d9c46dd6066d109eabc6255188de91218,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
gpqa,Qwen/Qwen3-8B,B200,1,16,1,1,1,48105,1,True,llm/b200/current/run/llm/gpqa/results/Qwen/Qwen3-8B/B200/num_gpus+1+max_num_seqs+16+num_request_repeats+1+dataset_subset+gpqa_diamond+dataset_split+train+num_requests+198+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,633f5ee89ab8ad4522a9f850766b73f62147ffdd,,830d6dab08a0a1a18918779e5e92e6ceae39378a65c6b03d24a21976320042cb,,b968826d9c46dd6066d109eabc6255188de91218,missing,request_list_unavailable: DatasetNotFoundError: Dataset 'Idavidrein/gpqa' is a gated dataset on the Hub. Visit the dataset page at https://huggingface.co/datasets/Idavidrein/gpqa to ask for access.,official benchmark SampleRequest.prompt_len before server chat-template application,32768,198,198,,,,,,,,,,,6488064,
