run_key,task,model_id,physics_status,physics_missing_reason,prefill_projection_flop_proxy,prefill_attention_flop_proxy,prefill_mlp_flop_proxy,prefill_total_flop_proxy,decode_output_cap_tokens_per_request,decode_upper_bound_flop_proxy,kv_cache_prefill_sum_bytes,kv_cache_prefill_max_request_bytes,kv_cache_output_cap_sum_bytes,weight_bytes_total,prefill_total_flop_proxy_per_gpu_ideal,decode_upper_bound_flop_proxy_per_gpu_ideal,kv_cache_prefill_sum_bytes_per_gpu_ideal,weight_bytes_per_gpu_ideal,model_parallel_gpus_per_replica,kv_bytes_per_element,shared_expert_term_included
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":1536,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":9}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":16,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":192,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":2048,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":12}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":256,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":32,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":384,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":512,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":4}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":64,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":768,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":5}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":8,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-120b"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":96,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-120b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":1024,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":6}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":2048,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":11}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":4096,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":21}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":4}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":1024,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":6}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":1536,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":9}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":2048,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":12}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":768,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":5}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""gpqa"",""model_id"":""openai/gpt-oss-20b"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",gpqa,openai/gpt-oss-20b,missing,effective_workload_unresolved: unresolved_vllm_harmony_path: v0.11.1 bypasses the Hugging Face chat template and the container-resolved openai-harmony version is not recorded,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-14B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":1024,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,Qwen/Qwen3-14B,available,,6951696492134400.0,3046314434560000.0,2.95447100915712e+16,3.95427210182656e+16,4096.0,2.403731932971008e+17,226292203520.0,1597767680.0,1600681738240.0,28000000000.0,3.95427210182656e+16,2.403731932971008e+17,226292203520.0,28000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-14B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-14B,available,,3475848246067200.0,1523157217280000.0,1.47723550457856e+16,1.97713605091328e+16,4096.0,1.201865966485504e+17,113146101760.0,1597767680.0,800340869120.0,28000000000.0,1.97713605091328e+16,1.201865966485504e+17,113146101760.0,28000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-14B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-14B,available,,3475848246067200.0,1523157217280000.0,1.47723550457856e+16,1.97713605091328e+16,4096.0,1.201865966485504e+17,113146101760.0,1597767680.0,800340869120.0,28000000000.0,1.97713605091328e+16,1.201865966485504e+17,113146101760.0,28000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-14B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":2048,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",lm-arena-chat,Qwen/Qwen3-14B,available,,1.04275447382016e+16,4569471651840000.0,4.43170651373568e+16,5.93140815273984e+16,4096.0,3.605597899456512e+17,339438305280.0,1597767680.0,2401022607360.0,28000000000.0,5.93140815273984e+16,3.605597899456512e+17,339438305280.0,28000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-14B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-14B,available,,3475848246067200.0,1523157217280000.0,1.47723550457856e+16,1.97713605091328e+16,4096.0,1.201865966485504e+17,113146101760.0,1597767680.0,800340869120.0,28000000000.0,1.97713605091328e+16,1.201865966485504e+17,113146101760.0,28000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-14B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,Qwen/Qwen3-14B,available,,3475848246067200.0,1523157217280000.0,1.47723550457856e+16,1.97713605091328e+16,4096.0,1.201865966485504e+17,113146101760.0,1597767680.0,800340869120.0,28000000000.0,1.97713605091328e+16,1.201865966485504e+17,113146101760.0,28000000000.0,1.0,2.0,False
"{""task"":""lm-arena-chat"",""model_id"":""Qwen/Qwen3-14B"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":4096,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":7}",lm-arena-chat,Qwen/Qwen3-14B,available,,2.43309377224704e+16,1.066210052096e+16,1.034064853204992e+17,1.383995235639296e+17,4096.0,8.413061765398528e+17,792022712320.0,1597767680.0,5602386083840.0,28000000000.0,1.383995235639296e+17,8.413061765398528e+17,792022712320.0,28000000000.0,1.0,2.0,False
